,Lable1,Lable2,MFCC,chromogram,melspectrogram,tonnetz
4516,T.V ki awaz ahista karo,T.V,-16.214999575796604,0.3432613937500842,3.0443424784492588,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.1147284e-07 1.3164326e-06
 3.5346320e-06]"
4517,T.V unmute karo,T.V,-19.416090922753412,0.2946767024002283,0.5830713965801265,"[ 0.          0.          0.         ... -0.00036985 -0.00032311
 -0.00032893]"
4518,T.V on karo,T.V,-15.872673278122113,0.42399491585109345,0.34695846549917486,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.7439544e-05
 -2.8547227e-05 -3.5342822e-05]"
4519,Previous channel lagao,T.V,-15.21152207152511,0.4680623895378424,1.9137833737440817,"[1.5784346e-05 1.5384285e-05 1.5678837e-05 ... 2.4260331e-05 3.9716262e-05
 5.3383014e-06]"
4520,T.V ki awaz ahista karo,T.V,-26.44744922390952,0.3761392400049671,0.9393438239106272,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.6484746e-05
 -1.4713974e-05 -1.5269061e-05]"
4521,T.V off karo,T.V,-15.10105982904619,0.37847833402387215,1.312647091495777,[0.         0.         0.         ... 0.00092001 0.00094429 0.00081058]
4522,Pichla channel lagao,T.V,-10.796294347863357,0.43864665293898913,6.1642316927105805,"[ 0.          0.          0.         ... -0.00089352 -0.00072031
 -0.00069635]"
4523,Agla channel lagao,T.V,-6.710585437119874,0.5888679270091098,3.083266126838319,"[ 0.0000000e+00 -6.7803199e-26 -2.9462846e-24 ...  1.4049470e-04
  1.4588379e-04  1.4597662e-04]"
4524,T.V par ARY Digital lagao,T.V,-10.45901632038517,0.4297077266401366,0.24321175469619952,"[ 9.0777059e-05  8.8376379e-05  1.1174320e-04 ...  1.5440954e-05
 -1.4380161e-05 -7.8461135e-06]"
4525,T.V ka volume ziada karo,T.V,-16.85865072796714,0.4818463260228676,0.20912185874918918,"[-1.75750374e-05 -1.36644712e-05 -1.02233835e-05 ... -8.71412794e-06
 -1.03269304e-05 -2.16839908e-05]"
4526,T.V ki awaz tez karo,T.V,-13.93127831650429,0.37758561649123235,0.4894228691790432,"[ 0.0000000e+00  4.3055173e-14 -1.0111834e-13 ...  1.7968113e-02
  1.7812515e-02  1.7540941e-02]"
4527,T.V ki awaz ahista karo,T.V,-15.056150832151722,0.44763950340158554,0.03817172180004947,"[-5.6556888e-09  3.9101867e-08 -5.2718853e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4528,T.V ka volume ziada karo,T.V,-10.849312642419111,0.6374272482381591,0.09030392574366589,"[-1.1678781e-05  2.0695721e-05 -3.4086061e-06 ... -4.3633234e-05
  5.6816454e-05  4.2534934e-06]"
4529,T.V par cartoon network lagao,T.V,-16.897876600521915,0.4004105271197527,0.656129674115897,"[-0.00011154 -0.0001177  -0.00011834 ...  0.00457966  0.00477211
  0.00477313]"
4530,T.V ka volume slow karo,T.V,-27.27913237622289,0.4445540875230045,0.004086319423097069,[0. 0. 0. ... 0. 0. 0.]
4531,T.V par cartoon network lagao,T.V,-14.821851280281383,0.3464252937557238,0.2342449396519444,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.7972621e-05 1.5198032e-04
 1.2730986e-04]"
4532,T.V band karo,T.V,-7.664289307814011,0.5441756367961413,0.4337484656206178,[0.00066769 0.00068335 0.0006688  ... 0.00580935 0.00571418 0.00623152]
4533,T.V par cartoon network lagao,T.V,-18.019158235148566,0.3122240077859781,1.4890122608603529,"[-0.03534719 -0.03424831 -0.03173416 ...  0.          0.
  0.        ]"
4534,T.V ka volume slow karo,T.V,-7.601027147510477,0.5555131808842692,0.3479871938172361,"[ 1.8153328e-04  2.0185698e-04  2.0848755e-04 ...  1.4539229e-04
 -1.6084869e-04  4.7064943e-05]"
4535,T.V off karo,T.V,-19.659200500477628,0.4360895485732944,1.1005490119729444,"[2.8409700e-05 2.6868918e-05 2.8097023e-05 ... 1.8762810e-05 1.7380013e-05
 1.9088555e-05]"
4536,T.V band karo,T.V,-21.262791866046587,0.5678042597408467,0.06068510256333341,"[-4.0072637e-06  3.6191718e-06  9.9684603e-06 ... -3.6125323e-06
 -4.1040189e-06 -1.8108694e-06]"
4537,Pichla channel lagao,T.V,-13.599536994074649,0.40348930426820423,2.7836789887143327,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.8909735e-05 6.0204104e-05
 8.8438930e-05]"
4538,T.V band karo,T.V,-6.130422002948226,0.5513163712232743,3.5891391554987377,"[-1.4562123e-04 -1.2182679e-04 -9.3109542e-05 ... -1.5814336e-05
 -9.3319664e-05 -1.0999080e-05]"
4539,Next channel lagao,T.V,-15.47669171533721,0.3463423416798315,0.6643553573418994,[0.         0.         0.         ... 0.00383228 0.00395642 0.00394466]
4540,Agla channel lagao,T.V,-16.249486434274083,0.3735931169345463,2.541563748940623,[0. 0. 0. ... 0. 0. 0.]
4541,T.V ki awaz kum karo,T.V,-19.250601908298474,0.37377275827887907,2.324889916425723,[0.00204868 0.00201481 0.00181954 ... 0.         0.         0.        ]
4542,T.V par jeo news lagao,T.V,-14.193538217822388,0.4074815728546653,2.2774772445950564,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 4.3501095e-07 4.9916378e-07
 6.2184154e-07]"
4543,Previous channel lagao,T.V,-13.135337326256373,0.3681887814811325,5.280642704226527,"[ 0.0000000e+00  5.4263832e-21 -5.2697754e-21 ... -1.2989815e-04
 -9.6439617e-05 -6.4228312e-05]"
4544,T.V ki awaz ahista karo,T.V,-13.929818431692537,0.39688469559687467,0.4718412800519699,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.7819806e-07 3.7784537e-07
 2.2005027e-07]"
4545,T.V ka volume ahista karo,T.V,-5.479629089748968,0.5844703527645604,2.0122268378885853,"[-2.6459221e-03 -2.6396175e-03 -2.8041399e-03 ...  1.8914451e-04
  6.4800712e-05  3.4665782e-04]"
4546,T.V par cartoon network lagao,T.V,-15.716277868201558,0.4089787046777383,0.9818918269402763,"[ 0.          0.          0.         ... -0.0004702  -0.00072676
 -0.00073384]"
4547,T.V ki awaz slow karo,T.V,-17.66357653898536,0.38682738783289977,0.8777766522620184,"[0.000000e+00 0.000000e+00 0.000000e+00 ... 6.261825e-05 7.812275e-05
 7.267822e-05]"
4548,T.V ki awaz tez karo,T.V,-15.61033833769865,0.45974548736095927,1.977362924154352,"[ 3.7228456e-05  2.2325416e-05  4.1869457e-06 ... -3.7334705e-04
 -5.2945502e-04 -5.6375877e-04]"
4549,T.V par Masla TV lagao,T.V,-19.647532128494674,0.304173850443694,2.002612321262106,[0. 0. 0. ... 0. 0. 0.]
4550,Agla channel lagao,T.V,-11.33314505949286,0.46018962390615326,0.9834743012913758,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.2310342e-08
  9.6808996e-08 -2.5245899e-06]"
4551,T.V par ARY Digital lagao,T.V,-12.99079982627102,0.39481872968425974,3.8138763713242443,[0.         0.         0.         ... 0.0001998  0.00021654 0.00020512]
4552,T.V ka volume slow karo,T.V,-19.38004476640769,0.43884475505912623,1.4161593757185233,"[3.0965595e-07 2.4080236e-07 1.1795586e-07 ... 6.9091044e-07 8.0574733e-07
 1.0902789e-06]"
4553,T.V ka volume tez karo,T.V,-12.200308819296204,0.5222542965117366,1.5222404518958896,"[ 1.6564697e-10 -1.8900670e-10 -1.2013069e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4554,T.V par samaa news lagao,T.V,-15.148901785563648,0.36256017507450766,0.8338479631462385,[0.         0.         0.         ... 0.00052397 0.00080101 0.00076548]
4555,Next channel lagao,T.V,-29.368235879159762,0.5833940394087482,0.044362390693110175,"[-5.5089987e-07 -2.3320335e-07 -1.9584644e-07 ...  1.8932717e-11
 -8.2583711e-11  5.9064038e-11]"
4556,Next channel lagao,T.V,-14.661760091164409,0.4434024833484426,0.017732584778796183,"[ 2.7518053e-07  2.5742568e-07 -3.5227092e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4557,T.V mute karo,T.V,-13.832505727534791,0.34034696503304424,1.1228541856406666,"[ 0.          0.          0.         ... -0.00292359 -0.00298735
 -0.00279578]"
4558,T.V par discovery lagao,T.V,-11.773119972080123,0.4231909036526546,1.3615186697658572,[0.         0.         0.         ... 0.00147142 0.00162645 0.00140329]
4559,T.V ki awaz slow karo,T.V,-15.924643692783755,0.40135274485680855,1.3183258953577313,[0. 0. 0. ... 0. 0. 0.]
4560,T.V band karo,T.V,-14.217527159904987,0.6356927895372638,0.15915834480307903,"[ 3.5604677e-07 -6.9284630e-07 -2.5451610e-07 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4561,T.V ka volume ziada karo,T.V,-16.092704652844514,0.35312332626082465,0.17723539550099288,"[ 0.          0.          0.         ... -0.00037512 -0.00028739
 -0.00035782]"
4562,T.V ki awaz ahista karo,T.V,-7.919316996594563,0.5062174609084644,2.85787550553708,"[ 0.          0.          0.         ... -0.00628588 -0.00628855
 -0.00631923]"
4563,T.V on karo,T.V,-19.211828009156672,0.2578992864263001,1.6354324618905232,[0.         0.         0.         ... 0.00037572 0.00036554 0.00031899]
4564,Agla channel lagao,T.V,-6.0133071826657405,0.5518451802952163,0.3877893320236077,"[-0.00622667 -0.00624475 -0.00630391 ... -0.0015638  -0.00147111
 -0.00170203]"
4565,T.V chlao,T.V,-8.167710381083703,0.603253451172433,0.1390810483134346,"[-8.8059141e-07 -1.7252501e-06  1.0511213e-06 ... -1.1656303e-03
 -2.1705085e-03 -2.9083954e-03]"
4566,T.V mute karo,T.V,-15.102463526657049,0.4879339014485742,0.7622827441723952,"[ 8.0629354e-07 -2.2354229e-06 -2.1769511e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4567,T.V ki awaz ziada karo,T.V,-11.172604183330877,0.4777772787519301,4.802892557074836,"[ 3.0801375e-09 -3.4566302e-08  5.1600240e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4568,T.V par discovery lagao,T.V,-8.810670010539623,0.4328149308606608,2.0172943541275523,"[-1.4860509e-06  2.6718660e-06  1.7378367e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4569,Pichla channel lagao,T.V,-10.711256724756304,0.4760355591215708,1.2200816349180577,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.1221542e-07
  5.7798559e-07 -1.3336514e-06]"
4570,T.V chlao,T.V,-5.091628286816086,0.39913588785788806,5.57181723436041,"[ 4.9048493e-04  5.4609572e-04  5.7091611e-04 ... -1.8586959e-05
 -7.8697049e-05 -1.9331678e-06]"
4571,Next channel lagao,T.V,-18.702248404293186,0.36073306980321096,0.07910740421258348,"[ 0.          0.          0.         ... -0.00200801 -0.00205253
 -0.00190801]"
4572,T.V ki awaz ahista karo,T.V,-21.596164039002133,0.35831998158918793,0.37763491600841914,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 9.9961362e-05 3.7868387e-05
 1.6283637e-06]"
4573,T.V unmute karo,T.V,-14.341079407873726,0.4256414511814394,3.275447895471486,"[ 7.6239139e-08 -3.4449625e-09 -7.3364412e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4574,T.V ki awaz tez karo,T.V,-15.19488232878181,0.4148693342457397,0.31488155754091307,[0. 0. 0. ... 0. 0. 0.]
4575,T.V ki awaz tez karo,T.V,-13.828330953104508,0.49015100420173596,0.4906530019031835,"[ 1.7777209e-05 -1.5505997e-05 -3.5891683e-06 ... -2.6772066e-05
 -1.3181659e-05 -5.5308442e-06]"
4576,T.V off karo,T.V,-28.17594717688369,0.5353681124358384,0.04732813269344611,"[ 1.3726860e-07  9.6849917e-08  1.3372029e-07 ... -2.3457233e-07
 -3.3007785e-07 -5.9963475e-07]"
4577,T.V band karo,T.V,-19.299124032723274,0.4557151533105091,0.1647327240788714,[0.         0.         0.         ... 0.00063516 0.00061857 0.00069954]
4578,T.V par HUM TV lagao,T.V,-15.94755161669113,0.40343340795541854,0.4213256355905959,[0.         0.         0.         ... 0.0001266  0.00012915 0.00013867]
4579,T.V par HBO lagao,T.V,-26.363878908160963,0.4143754085542704,0.5164928981129626,"[-1.0607299e-05 -1.0720256e-05 -1.0903736e-05 ...  1.6089936e-06
  2.3130215e-06  2.5622892e-06]"
4580,T.V par Q-TV lagao,T.V,-18.943249511437426,0.3893539097041093,1.091446605240832,[0.00113991 0.00134149 0.00133323 ... 0.         0.         0.        ]
4581,Previous channel lagao,T.V,-15.129103327002438,0.4728095907979586,2.6302828240328537,"[-6.2668018e-06 -7.3465944e-06 -9.8885621e-06 ...  8.6184300e-04
  8.8818389e-04  9.1471773e-04]"
4582,T.V mute karo,T.V,-19.520421105679063,0.5210423104923091,0.1364214894152126,"[-4.14535025e-05 -3.28997194e-05 -2.67974010e-05 ... -7.86952512e-07
 -1.94624363e-07 -1.00036644e-07]"
4583,T.V ka volume ziada karo,T.V,-8.762391371315776,0.3893118554828666,4.074587463893906,"[-3.3988786e-06 -2.3923001e-06 -2.1030280e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4584,T.V on karo,T.V,-17.971981317021033,0.3905251658083323,0.2792697662784693,[0.         0.         0.         ... 0.00010703 0.00014164 0.00014102]
4585,Next channel lagao,T.V,-22.296882929416235,0.38633796663594466,0.28768311064790464,"[ 0.          0.          0.         ... -0.00048372 -0.00055752
 -0.00037978]"
4586,T.V off karo,T.V,-25.319324557792328,0.4137864183257597,0.43734310558186495,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.7481014e-05
 -1.5239843e-05 -5.6425683e-06]"
4587,T.V mute karo,T.V,-10.331941347603747,0.563312667014468,0.1071306578361978,"[-9.2373176e-07 -4.3394243e-06 -2.2920185e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4588,T.V par jeo news lagao,T.V,-4.913206086221214,0.5944814093650107,4.096984500985101,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.1130587e-05
 -1.7906239e-05 -1.7614188e-05]"
4589,T.V ka volume tez karo,T.V,-13.720171732710606,0.3314990471017271,2.533010179464276,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -7.571396e-05 -5.726800e-05
 -1.164229e-04]"
4590,T.V mute karo,T.V,-24.475284873362217,0.4835599589092588,0.1829583002853647,"[ 2.3486055e-07 -1.3733351e-06 -1.9833069e-06 ... -1.5721930e-07
 -1.5118937e-07 -1.1339757e-07]"
4591,Previous channel lagao,T.V,-15.77863078072336,0.4599660056774263,0.9036047756689445,"[ 0.          0.          0.         ... -0.00083236 -0.00074301
 -0.0006433 ]"
4592,T.V on karo,T.V,-12.450642614608164,0.5391898763556822,0.7179459782578257,"[ 2.4458961e-05  3.6646681e-05  3.1810316e-05 ... -3.0050991e-04
 -3.2183295e-04 -3.2779269e-04]"
4593,Previous channel lagao,T.V,-15.151202562611019,0.4853175770411795,0.5358407239026163,"[ 1.4790243e-06 -4.2746492e-06 -2.2436674e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4594,T.V ki awaz slow karo,T.V,-14.239675221425378,0.46147701165006894,1.5050506353141706,"[-1.5534339e-06 -1.2435090e-06  7.8082724e-07 ...  5.2352698e-06
  3.3786771e-06  2.1685632e-06]"
4595,T.V par cartoon network lagao,T.V,-10.932343856699484,0.3719989808486336,4.150774878555643,[0. 0. 0. ... 0. 0. 0.]
4596,T.V ka volume slow karo,T.V,-5.390208228380983,0.5617661937836863,2.791069661720483,"[-1.7010352e-05 -8.7683875e-05  1.6463850e-05 ...  1.7934607e-04
 -1.1129784e-05  7.0913178e-05]"
4597,T.V ki awaz slow karo,T.V,-15.769265278627586,0.3720430256768411,0.7374978571312367,"[ 0.000000e+00  0.000000e+00  0.000000e+00 ... -7.400477e-05 -5.049783e-05
  6.970144e-05]"
4598,T.V ki awaz kum karo,T.V,-18.30794715359637,0.4155581789559017,0.08001067669413328,"[ 0.          0.          0.         ... -0.00104835 -0.00111739
 -0.00114457]"
4599,Previous channel lagao,T.V,-23.3514523985388,0.3960270910431359,0.2685171397299913,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.8127720e-05
  3.1862382e-05 -6.4723383e-05]"
4600,Next channel lagao,T.V,-18.04522734616119,0.41461412209519516,1.5949095912786702,[0. 0. 0. ... 0. 0. 0.]
4601,T.V ka volume tez karo,T.V,-14.355471331231184,0.43054801579978214,1.6445369447515932,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 3.1774655e-06 1.6965597e-06
 1.9506165e-06]"
4602,T.V band karo,T.V,-32.879250923371316,0.44496780338556446,0.04070491561381691,"[-1.1144805e-06 -5.4637064e-07 -7.0356509e-07 ...  3.1370998e-06
  3.4805346e-06  3.6696831e-06]"
4603,T.V par Masla TV lagao,T.V,-19.04221449639777,0.5330202015696427,0.10037850509830276,"[-1.4219846e-05 -8.3615414e-06 -9.6162876e-07 ... -8.7590306e-06
 -9.3579492e-06 -8.4933035e-06]"
4604,T.V ki awaz kum karo,T.V,-15.390090490436112,0.3407479274887788,0.18431402167732125,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 8.3706436e-05 1.3507252e-04
 8.1782542e-05]"
4605,T.V ka volume slow karo,T.V,-10.335233626360278,0.5879257848911227,0.1430349298074854,"[ 8.25342067e-06  7.01629369e-06  1.44371115e-05 ... -3.14138670e-05
  2.41871439e-05 -5.36297739e-06]"
4606,T.V par HUM TV lagao,T.V,-11.04387068652809,0.39592001616394323,2.952706719963618,"[ 0.          0.          0.         ... -0.00234315 -0.00234486
 -0.00235326]"
4607,T.V on karo,T.V,-8.685394690206387,0.5258953324769453,0.18274523571802187,"[-1.4642035e-05 -4.9988130e-06 -1.1660053e-05 ...  1.5953679e-04
  3.8323604e-04  1.3439266e-03]"
4608,T.V ki awaz tez karo,T.V,-22.185760221826474,0.32362868208359485,0.39867678871122764,[0.         0.         0.         ... 0.00034414 0.00032437 0.00033127]
4609,T.V ki awaz tez karo,T.V,-18.50791982796579,0.4388599918524554,1.6986795929868872,"[ 1.8492439e-05  1.9252715e-05  2.1820664e-05 ... -3.9139009e-05
 -3.9719056e-05 -3.8893457e-05]"
4610,T.V ki awaz kum karo,T.V,-9.457197132542776,0.34392951281209777,2.0598160486610477,"[-5.0428382e-05 -4.7167418e-05 -4.6529138e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4611,T.V par Q-TV lagao,T.V,-15.220324923598753,0.4468898453062881,2.4680696175650616,"[-7.3578121e-05 -1.4528872e-04 -1.7590802e-04 ...  7.8553407e-05
  4.1840885e-05  2.8786322e-05]"
4612,T.V par discovery lagao,T.V,-7.466630641067776,0.5964784074184803,2.704986575812503,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.8260798e-06
 -5.8518835e-06 -5.6226386e-06]"
4613,T.V ki awaz ahista karo,T.V,-17.952007103825757,0.40752876344399636,0.7187861833403028,[0.         0.         0.         ... 0.00022612 0.00022469 0.00023068]
4614,Next channel lagao,T.V,-8.198158290065251,0.3838055112805122,2.3825802190365137,"[1.0296540e-05 9.8872551e-06 9.7582215e-06 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
4615,T.V ka volume ahista karo,T.V,-6.7881215144656,0.4667263742720579,0.8778331589052614,"[-1.1077917e-05 -2.0180323e-06 -2.5979415e-07 ...  9.7096376e-03
  9.8280627e-03  9.7733894e-03]"
4616,T.V ki awaz kum karo,T.V,-15.011213266710005,0.3361495333715907,3.7488565300002694,"[ 0.0000000e+00  1.3529772e-21  1.4953136e-21 ... -5.4095726e-05
 -5.5795892e-05 -6.0861501e-05]"
4617,T.V par ARY news lagao,T.V,-21.91564542633429,0.3610506587423249,0.35803812344739655,[0.         0.         0.         ... 0.00011805 0.00011695 0.0001833 ]
4618,T.V par jeo news lagao,T.V,-12.085098247623629,0.6128236933939313,0.2552517341755262,"[-4.7512853e-07 -5.1005037e-07 -1.0202161e-06 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4619,T.V unmute karo,T.V,-20.20435097349931,0.43028391799752547,2.0772172176099124,[0. 0. 0. ... 0. 0. 0.]
4620,T.V par ARY news lagao,T.V,-14.124788664432433,0.34601664988894015,8.79096977527463,"[ 0.0000000e+00 -1.9955603e-21  8.3653543e-21 ... -8.1442175e-07
 -4.7183363e-07 -5.9631714e-07]"
4621,T.V ka volume ziada karo,T.V,-14.964210458733692,0.3929307052776653,0.08324422156227244,"[-4.2128017e-09 -1.0408460e-08 -1.1406998e-08 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4622,T.V ki awaz slow karo,T.V,-5.428777041253131,0.5310856745949905,2.4596846680559734,"[-3.8156784e-05 -3.2459524e-05 -6.6944827e-05 ... -3.9669962e-05
 -2.9933090e-05 -4.0731942e-05]"
4623,T.V par jeo news lagao,T.V,-12.90301207700443,0.39953609494896086,2.3793706606228358,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.8285557e-04 6.6651744e-05
 4.5356519e-05]"
4624,Pichla channel lagao,T.V,-26.700377142729103,0.4710648964057135,0.14876588442909305,"[4.6044635e-10 7.8067180e-10 7.5017909e-11 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
4625,T.V on karo,T.V,-13.087603823610499,0.3862519363724467,3.3394179654751,"[ 0.          0.          0.         ... -0.00019124 -0.00028156
 -0.00024596]"
4626,T.V ka volume ziada karo,T.V,-5.187521120651202,0.4327230222390305,8.372160663612215,"[ 6.9174834e-04  5.6482066e-04  6.5968675e-04 ... -8.6319422e-05
  1.7384293e-04 -7.6223041e-05]"
4627,Next channel lagao,T.V,-6.34492178310183,0.4763154833274056,4.76688209326305,"[-1.89046215e-04 -1.07130414e-04 -1.91189010e-05 ... -1.67928010e-05
  2.57489205e-06 -1.76090398e-05]"
4628,T.V par Q-TV lagao,T.V,-12.140898185502358,0.4073482512303178,1.01367228584222,[0.         0.         0.         ... 0.01553379 0.0155661  0.01565017]
4629,T.V on karo,T.V,-18.513211920445087,0.40531129103991365,1.1564913272017525,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.9373754e-07 2.9348828e-07
 2.5412817e-07]"
4630,Pichla channel lagao,T.V,-15.03867423242579,0.49446381786988386,0.29195244361208944,"[0.0000000e+00 1.2903661e-12 9.2556587e-12 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
4631,T.V par discovery lagao,T.V,-12.202237238614304,0.5376620985361447,0.2891144453361412,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 2.4925482e-06 4.7235148e-06
 4.4767130e-06]"
4632,T.V par Q-TV lagao(1),T.V,-25.556729395859563,0.40849548601461516,0.2822094801863106,"[1.0025701e-09 2.2937816e-10 8.5281993e-10 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]"
4633,T.V chlao,T.V,-15.444375271413422,0.5038649419928266,0.4886957166580357,"[ 2.5543156e-06 -2.3643661e-06 -2.2439337e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4634,T.V par ARY Digital lagao,T.V,-21.681221101075987,0.38175703976357406,0.4752141819434426,"[ 0.          0.          0.         ... -0.00010185 -0.00016706
 -0.00018542]"
4635,T.V par ARY news lagao,T.V,-14.061426043721648,0.45136694061858135,0.8514782669488956,"[ 7.8134900e-07 -2.0371892e-06 -2.1832811e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4636,T.V ki awaz tez karo,T.V,-13.508852575863612,0.40503995048727653,1.1015587096391846,[0.         0.         0.         ... 0.00076986 0.00080119 0.0007575 ]
4637,T.V ka volume slow karo,T.V,-26.31847677033102,0.5065210524613121,0.0781080508981236,"[ 1.0483209e-06  1.5433608e-06  3.3104920e-06 ... -3.3008494e-08
 -1.0646999e-06 -1.6219852e-06]"
4638,T.V par HUM TV lagao,T.V,-13.870716757563153,0.3818888426503299,0.7952941250731226,[0. 0. 0. ... 0. 0. 0.]
4639,Agla channel lagao,T.V,-14.708133312484861,0.4000145353877752,0.07651548675766619,"[-1.1969621e-08 -4.8153552e-09  3.4100651e-08 ...  7.0167327e-04
  4.9350114e-04  5.1471515e-04]"
4640,T.V par ARY Digital lagao,T.V,-8.13788901763013,0.49915077713920986,0.27837102995687907,"[-6.58423960e-05 -1.03335071e-04 -1.01653095e-04 ...  8.70100848e-05
 -9.62928152e-06  3.75566888e-05]"
4641,T.V chlao,T.V,-17.84825615241311,0.41286961266251665,1.2635912058518723,[0. 0. 0. ... 0. 0. 0.]
4642,T.V par Q-TV lagao,T.V,-14.277583381745462,0.40364832551816127,0.4181831218352146,[0.         0.         0.         ... 0.00148541 0.00149221 0.00146293]
4643,T.V par discovery lagao,T.V,-21.438717286943813,0.33095878860476424,0.2742295435875135,[0.         0.         0.         ... 0.00079447 0.00077306 0.00077326]
4644,T.V par jeo news lagao,T.V,-14.599180354960852,0.38378503381138157,7.039360082516012,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 6.5861832e-06 4.5396096e-06
 4.4321350e-06]"
4645,Agla channel lagao,T.V,-19.40633340242413,0.34379059387754163,2.743214605185206,[0. 0. 0. ... 0. 0. 0.]
4646,T.V mute karo,T.V,-17.49932277777042,0.41229500768009,0.5635973978174796,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.0880720e-05
 -8.5879445e-05 -1.0799684e-04]"
4647,T.V ka volume tez karo,T.V,-18.28599046607966,0.47193829216963196,0.19239288624399806,"[8.98140297e-06 6.14429518e-06 1.40438915e-05 ... 2.50702470e-07
 7.04398815e-07 4.46573637e-07]"
4648,T.V par samaa news lagao,T.V,-10.542252370772811,0.44171942044945006,2.4640428596061548,"[ 4.4450164e-09 -2.1355557e-08  7.7649283e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
4649,T.V ki awaz ziada karo,T.V,-8.122240800237606,0.5048194957367221,2.907266350913588,[0.         0.         0.         ... 0.00138585 0.00124417 0.00121337]
4650,T.V ka volume ahista karo,T.V,-23.22953707421968,0.4656128544025387,0.2667163356032932,"[-1.5908843e-06 -1.9913050e-06 -1.1910591e-06 ...  3.0556832e-05
  2.9949635e-05  3.0120955e-05]"
4651,T.V ka volume ahista karo,T.V,-17.65047120745546,0.3614302963580996,0.21947215527953562,"[ 0.          0.          0.         ... -0.00027317 -0.00035381
 -0.00030525]"
4652,T.V ki awaz tez karo,T.V,-15.685667823786718,0.3799076972749466,2.1118930510774696,[0. 0. 0. ... 0. 0. 0.]
4653,T.V ka volume ziada karo,T.V,-12.461536958894579,0.3357724388409898,3.60242642133791,"[ 0.          0.          0.         ... -0.0004833  -0.00073645
 -0.00084376]"
4654,T.V ki awaz kum karo,T.V,-21.752159909053614,0.3704707994777165,0.5284291954634867,[0.         0.         0.         ... 0.00015838 0.00012497 0.000105  ]
4655,Next channel lagao,T.V,-25.717893363341954,0.4007290323070996,0.22221792600707949,"[-1.5544858e-06 -2.7607746e-06 -3.1466059e-06 ... -3.5822916e-06
 -3.9036659e-06 -4.1166777e-06]"
4656,T.V par Q-TV lagao,T.V,-13.675325077262618,0.40786325394410217,3.0323847948686113,"[-2.9509121e-05 -3.0335084e-06 -2.3684837e-05 ...  4.4970417e-05
  9.6902724e-05  6.9011272e-05]"
4657,T.V ka volume tez karo,T.V,-13.915728109753852,0.4153192647560178,2.615249177424871,"[ 7.6239139e-08 -3.4449625e-09 -7.3364412e-09 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]"
